,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
12140,1,3,3,4,2,3,2,4,2,4,4,2,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,3,3,1,4,2,3,2,3,3,4,3,5,3,4,3,3,2,4,4,4,3
12141,3,2,4,2,4,2,2,4,4,5,3,4,4,3,1,2,2,4,2,2,2,4,2,4,2,3,4,3,3,4,3,4,5,3,2,4,2,4,4,3,4,2,5,2,5,2,2,2,2,5
12142,3,2,4,3,0,3,3,3,4,4,3,2,4,3,4,3,4,3,3,3,1,4,2,5,2,5,3,5,5,4,3,3,4,3,4,2,3,3,3,3,3,3,5,3,3,2,5,3,5,3
12143,2,4,3,4,3,3,2,5,3,4,5,2,4,1,5,4,4,3,3,3,2,4,1,4,2,3,2,3,4,3,1,4,4,2,1,3,3,5,1,2,3,2,2,3,4,3,2,3,5,3
12144,4,1,4,1,4,1,4,2,4,2,3,2,4,3,4,4,3,3,3,2,2,4,2,4,2,3,2,4,4,4,3,4,5,2,2,2,5,1,4,5,4,2,2,3,5,4,4,3,4,5
12145,5,1,5,1,5,1,4,2,4,1,1,4,2,4,2,2,2,1,2,2,1,5,2,5,2,4,1,5,0,3,2,4,2,4,1,4,2,4,2,1,4,1,4,1,4,2,5,4,4,4
12146,4,1,5,1,4,2,5,2,4,2,4,3,5,2,3,3,3,2,2,2,1,5,3,5,2,4,1,4,4,4,3,3,3,2,3,3,5,3,2,4,4,3,5,2,5,1,5,3,2,4
12147,2,3,2,4,2,4,2,4,2,4,4,2,4,1,2,3,4,4,4,4,3,3,3,4,3,2,4,3,3,2,2,3,2,4,2,4,3,4,2,3,4,3,5,2,4,1,4,4,3,4
12148,4,4,3,3,4,3,5,1,5,3,3,4,4,1,4,3,4,2,3,5,3,4,4,4,2,3,2,4,4,3,1,4,4,4,1,4,3,3,2,3,4,1,5,1,5,1,5,4,4,5
12149,3,1,5,2,5,1,5,1,4,4,4,3,4,2,1,1,3,1,3,4,1,5,2,5,1,4,2,1,5,5,3,5,3,4,2,5,1,1,2,4,3,2,5,1,4,1,1,1,4,5
12150,4,1,5,1,5,1,5,3,5,2,5,1,5,1,4,5,5,5,4,4,1,4,1,5,1,4,2,3,5,4,3,3,5,1,4,1,4,1,2,4,4,1,5,1,4,1,5,3,4,4
12151,4,1,5,1,5,1,4,2,4,2,1,5,4,1,5,1,1,1,2,1,4,5,1,4,1,4,1,2,4,3,5,2,4,1,5,2,4,1,4,3,4,4,1,5,5,1,5,4,2,5
12152,2,3,4,3,4,3,3,4,4,5,3,4,5,4,2,2,3,2,3,1,1,5,2,4,1,3,1,4,3,5,4,3,4,3,3,2,4,2,4,4,4,3,5,3,4,2,4,3,4,5
12153,3,3,3,3,3,3,3,3,5,4,4,3,4,4,3,5,5,5,5,5,4,1,5,3,3,3,5,2,3,3,2,3,3,4,1,4,3,3,1,3,3,4,5,3,4,1,5,4,4,4
12154,1,3,1,4,1,1,1,3,4,5,5,1,5,3,5,5,5,5,5,3,1,2,4,4,2,5,2,3,4,3,1,4,4,3,2,4,3,3,1,4,5,1,5,2,3,1,4,5,5,2
12155,1,5,1,5,2,5,1,5,1,5,5,2,4,3,4,2,4,3,3,4,5,5,4,1,4,1,2,3,1,3,2,1,4,3,1,2,5,4,4,1,3,2,2,2,3,1,3,3,4,3
12156,2,4,4,4,2,3,1,5,2,5,3,4,5,4,2,2,2,1,2,2,2,4,3,4,2,4,2,4,3,4,4,4,4,3,2,2,4,3,4,5,4,3,3,3,3,3,4,3,4,3
12157,3,5,4,4,3,4,4,4,2,3,4,4,3,3,1,3,5,1,3,3,1,5,1,5,1,5,3,5,4,3,4,3,5,3,3,3,4,3,5,5,3,1,5,1,3,1,4,4,5,5
12158,2,4,5,2,5,2,4,2,5,2,5,2,4,2,2,0,2,1,2,1,1,5,1,5,1,5,1,5,5,5,5,5,5,4,5,4,5,1,5,4,5,1,5,1,5,1,5,4,5,5
12159,2,3,3,5,3,5,1,5,3,4,4,3,3,2,4,4,2,2,5,4,2,3,3,3,4,3,4,2,1,2,3,1,4,4,2,2,5,3,5,3,4,2,5,1,4,1,5,4,4,4
12160,2,1,4,2,4,1,2,4,4,1,2,2,5,1,2,1,1,1,3,4,1,5,4,2,1,1,1,5,5,5,5,5,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5
12161,2,1,5,4,5,1,4,4,4,3,5,2,5,2,4,2,5,4,5,2,4,1,4,5,4,5,2,5,5,4,5,1,5,4,1,4,4,3,5,4,2,4,4,2,3,4,4,1,2,4
12162,1,1,2,5,2,1,1,5,1,5,5,2,5,3,2,2,2,1,3,2,1,3,1,5,1,5,1,5,5,3,4,1,5,2,4,1,5,1,4,0,5,3,3,0,4,2,5,5,5,4
12163,1,3,2,3,2,2,1,5,2,4,4,3,5,3,1,2,4,3,3,1,1,2,4,5,1,5,1,5,4,4,3,2,5,2,1,1,5,1,2,5,2,4,3,2,4,3,5,2,4,3
12164,1,3,3,3,3,1,2,5,3,3,4,3,5,3,2,3,4,4,4,2,2,2,4,4,3,4,4,2,4,4,2,4,4,2,1,4,4,4,2,3,5,2,4,1,4,2,4,5,4,5
12165,2,5,3,5,3,4,3,5,2,5,5,3,5,1,5,5,5,5,5,5,1,4,2,5,2,5,2,4,0,3,3,5,3,3,4,5,3,2,3,3,5,2,5,2,5,1,3,5,5,5
12166,4,3,4,3,4,3,2,3,4,4,3,4,4,1,2,1,5,4,3,5,3,3,3,3,2,4,3,5,3,3,2,5,2,2,2,4,3,4,1,2,3,1,5,2,3,2,3,3,4,3
12167,1,1,5,5,5,1,1,5,1,5,5,1,5,1,5,5,5,5,5,5,5,5,1,5,1,5,1,5,5,5,1,5,5,5,1,5,5,5,5,5,1,1,5,1,5,1,5,1,5,5
12168,2,4,2,5,3,4,1,5,1,5,4,2,5,2,3,2,2,2,3,2,1,2,3,5,2,5,4,5,4,4,3,2,4,3,4,2,4,1,4,4,4,2,4,2,4,1,5,2,4,4
12169,2,1,4,2,5,2,4,4,4,2,2,4,3,1,5,5,5,5,5,5,2,4,5,3,4,4,3,2,5,3,2,3,4,4,2,4,5,3,4,3,4,1,2,1,3,2,4,4,4,3
12170,2,3,3,4,1,4,1,5,1,5,5,2,5,3,1,5,4,2,4,3,1,2,3,4,1,5,1,5,4,3,3,5,4,5,1,5,2,3,3,3,4,3,5,3,4,1,3,3,3,4
12171,1,4,3,4,4,4,2,4,3,4,2,4,4,2,4,3,4,5,4,4,3,4,4,3,3,3,2,3,3,5,2,4,4,4,2,3,4,3,4,3,4,5,2,3,1,5,3,4,4,1
12172,3,1,5,3,4,3,5,3,3,3,2,4,4,2,2,2,1,1,2,3,1,5,1,5,3,5,2,4,4,4,3,3,4,2,4,3,4,1,3,4,4,1,5,1,4,1,5,4,5,4
12173,2,4,2,4,2,3,1,4,4,5,4,4,4,3,2,4,5,5,4,2,3,1,1,2,4,5,5,4,5,1,5,3,5,1,3,4,5,1,5,5,5,1,5,1,5,1,5,5,5,5
12174,4,3,4,5,3,1,5,5,5,5,5,5,5,1,1,5,5,5,4,5,1,5,1,5,1,5,1,3,3,3,3,3,5,5,1,4,5,1,3,5,4,1,1,1,1,1,4,4,4,1
12175,3,4,3,4,4,2,2,4,5,4,4,5,4,2,4,4,3,2,4,3,2,3,1,5,2,5,2,4,5,4,4,2,5,1,4,1,5,2,5,4,5,1,5,1,5,1,5,4,5,4
12176,2,3,3,3,3,2,3,2,4,3,2,3,5,2,2,2,2,2,2,3,3,4,2,3,2,3,3,3,3,3,4,3,4,2,2,3,5,2,2,4,3,2,4,3,2,2,3,3,4,4
12177,3,1,4,2,4,1,3,3,4,3,3,4,3,3,3,3,3,2,3,3,2,4,2,4,2,4,2,4,4,5,3,4,3,4,2,3,3,3,3,2,4,3,4,1,4,2,2,3,4,3
12178,1,3,2,5,5,4,1,5,1,3,4,3,5,1,1,5,3,5,3,5,3,4,2,3,3,2,4,3,1,2,3,5,3,5,0,4,0,3,3,2,4,2,5,2,3,2,5,2,5,3
12179,1,3,3,3,2,3,3,4,2,5,4,4,4,2,4,4,2,1,4,2,1,4,1,5,4,4,2,4,3,4,4,5,5,4,1,4,4,4,5,5,2,1,4,1,0,1,4,2,3,3
12180,2,2,4,5,4,2,1,5,1,5,4,3,4,3,4,4,2,2,5,1,1,5,1,5,4,5,1,5,5,5,4,1,5,1,4,1,5,1,5,5,3,1,4,3,5,1,4,1,5,5
12181,1,3,1,4,3,3,1,5,2,5,1,5,1,2,1,3,3,3,4,3,1,3,5,4,2,3,2,2,4,2,4,4,5,1,2,1,4,3,4,4,4,1,4,1,5,1,4,3,4,5
12182,3,2,4,5,5,2,3,4,2,2,0,5,2,5,1,1,1,1,1,1,2,5,2,5,3,5,1,4,3,5,4,1,0,2,3,1,3,1,5,5,5,1,2,1,5,5,4,3,5,3
12183,1,1,5,1,5,1,5,4,2,2,5,5,1,2,2,2,2,1,2,2,1,5,1,5,1,5,1,5,5,5,5,5,5,1,2,4,4,1,4,3,5,1,5,1,5,1,5,4,5,5
12184,2,4,3,5,3,2,2,5,2,4,5,2,5,1,2,3,5,4,2,4,1,5,1,5,1,5,1,4,5,3,1,4,4,4,1,4,4,5,1,3,4,1,4,1,3,3,4,4,5,4
12185,3,5,4,4,3,4,1,5,4,4,2,3,3,3,2,1,3,1,1,3,3,5,1,4,2,4,2,5,4,3,4,4,5,2,3,4,4,3,4,3,4,2,5,2,4,1,4,4,4,3
12186,1,4,2,5,4,5,2,5,1,5,4,3,4,1,4,4,4,4,2,5,1,5,2,5,1,4,2,4,4,2,3,4,3,4,2,4,4,4,2,4,5,2,4,1,4,1,5,5,5,5
12187,3,4,2,5,1,4,1,5,2,5,4,3,4,2,2,4,4,3,4,4,2,2,3,4,2,4,3,2,3,4,2,4,3,2,1,3,3,3,1,3,5,1,5,1,5,2,5,4,5,5
12188,2,2,4,3,5,2,2,4,2,2,5,3,5,2,2,4,3,3,4,3,2,4,3,5,4,2,4,5,4,4,4,2,4,2,5,4,4,2,1,3,4,1,5,1,4,1,4,4,5,5
12189,1,5,5,5,3,1,2,5,5,5,3,5,5,1,1,1,2,1,1,4,1,5,1,5,2,5,1,5,5,5,5,1,5,4,5,1,4,1,5,4,4,4,5,1,3,1,4,3,5,5
12190,4,1,5,2,4,2,4,2,4,2,3,3,5,4,3,2,3,2,2,2,2,4,2,4,2,4,2,4,4,4,3,4,3,4,2,4,4,3,4,3,4,2,3,3,4,4,5,4,4,4
12191,3,1,5,4,3,1,1,5,1,5,1,5,2,4,3,2,3,2,3,1,1,5,1,5,1,5,1,5,5,3,3,4,5,3,2,2,3,1,2,5,2,1,1,3,4,4,5,1,3,3
12192,1,4,4,1,4,1,5,1,5,4,2,1,4,2,1,1,5,2,2,1,2,5,1,4,2,2,1,4,5,5,5,4,1,1,5,1,5,1,5,5,4,1,5,1,5,1,5,5,4,5
12193,1,4,3,4,3,4,2,2,1,5,3,5,4,2,2,2,3,2,1,2,2,2,3,5,1,4,3,4,4,4,4,4,4,3,3,1,3,3,2,4,3,1,2,2,5,0,4,2,3,3
12194,1,5,4,5,1,2,1,5,1,5,4,3,5,2,2,2,3,1,2,2,1,4,1,4,1,4,1,5,4,5,5,1,5,1,5,1,5,1,5,4,4,4,2,1,3,4,3,2,2,2
12195,3,2,5,3,2,2,2,3,4,3,5,1,5,1,4,4,3,4,4,5,1,5,4,4,1,4,1,4,5,3,4,5,5,2,1,5,4,3,3,4,4,3,4,3,4,2,4,4,5,5
12196,5,5,3,5,4,4,4,4,4,5,4,4,5,4,4,4,4,4,5,5,5,4,0,3,4,4,4,4,4,5,5,3,5,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,5,5
12197,5,2,3,3,3,1,2,3,4,5,4,4,4,3,4,2,4,4,2,2,1,5,2,5,1,5,1,4,5,4,2,5,4,4,2,4,1,3,1,2,4,1,5,1,5,1,5,4,5,5
12198,3,5,2,4,3,5,2,4,3,4,5,3,4,4,2,3,4,3,4,2,4,3,5,3,3,5,3,3,4,3,3,1,3,3,2,1,3,3,2,5,2,3,2,3,2,4,3,3,5,2
12199,1,5,2,5,1,5,1,5,1,5,4,2,5,3,5,4,3,4,4,4,2,4,1,4,3,4,4,4,4,2,2,3,4,2,1,4,4,4,3,3,1,3,1,2,2,4,3,1,4,1
12200,4,3,4,3,4,2,3,3,4,3,3,3,2,2,3,2,3,3,4,2,1,4,2,4,2,4,2,4,4,4,3,2,4,2,2,3,4,2,5,3,2,1,5,2,2,1,3,4,3,3
12201,2,4,3,3,4,3,3,5,1,4,4,4,3,4,2,4,3,3,4,3,1,5,2,5,1,5,2,3,5,4,4,5,3,1,2,5,5,1,3,3,4,2,3,2,3,3,4,4,2,3
12202,1,4,4,2,4,1,2,4,2,4,1,5,1,5,2,1,1,1,1,1,2,4,1,4,2,2,2,4,4,4,4,2,5,1,4,2,5,1,4,5,4,2,2,2,5,4,4,2,4,5
12203,3,5,4,5,3,4,3,5,2,3,1,3,1,5,1,1,1,1,1,1,2,3,5,4,1,5,2,5,4,4,4,1,5,1,0,1,5,1,5,5,4,2,5,3,5,0,5,3,5,5
12204,4,4,4,3,5,1,2,5,5,3,3,3,5,3,2,4,4,3,5,1,3,3,4,3,3,4,3,3,2,5,2,4,4,4,2,5,3,1,4,4,1,4,3,4,5,1,2,4,4,5
12205,2,1,3,2,4,1,2,2,2,4,2,4,3,2,2,2,4,2,2,3,1,5,1,4,1,5,2,4,5,5,1,4,5,2,3,2,3,2,1,1,4,1,5,1,4,1,4,4,5,5
12206,3,1,5,1,2,1,4,2,4,5,3,3,3,3,5,5,5,5,5,2,5,5,3,4,5,5,2,4,5,4,1,5,1,5,4,5,4,4,1,3,3,3,3,4,3,2,3,3,3,3
12207,4,2,5,1,2,2,1,2,5,2,3,2,4,1,3,3,4,5,3,5,4,3,3,1,5,4,4,2,1,1,1,5,2,2,1,5,2,5,3,1,5,4,4,2,2,4,2,5,2,3
12208,1,4,2,5,2,3,1,4,2,4,1,4,3,4,3,2,2,2,1,4,3,2,1,3,4,3,4,3,3,4,2,3,4,2,2,3,3,3,2,3,4,2,3,3,3,3,4,3,3,3
12209,3,2,2,3,3,3,4,1,5,4,5,3,3,1,4,3,4,3,3,3,4,3,3,3,2,3,3,3,4,5,4,4,3,4,3,1,3,3,4,2,3,3,4,3,4,3,3,4,4,2
12210,3,4,2,4,1,5,2,5,2,5,5,5,2,3,1,1,1,1,1,3,2,2,1,4,2,5,4,3,5,5,3,1,2,1,3,1,3,3,3,3,2,2,5,3,5,1,5,1,4,5
12211,3,1,4,3,3,2,1,3,3,3,5,3,5,1,4,4,5,5,4,3,1,4,4,5,1,5,2,4,5,5,5,5,5,4,3,5,4,2,5,5,5,3,5,3,5,1,5,5,5,5
12212,5,1,4,2,5,1,5,3,5,1,1,4,3,3,1,2,3,2,1,1,2,3,2,4,2,1,2,3,4,5,4,2,4,3,2,2,4,3,3,4,3,2,5,1,5,1,5,2,5,5
12213,1,2,2,5,0,3,2,5,1,0,1,4,3,2,1,2,5,5,4,5,4,3,5,2,5,1,4,2,3,1,5,1,5,1,2,1,5,2,4,5,5,1,3,3,5,3,5,5,4,5
12214,4,1,4,3,4,2,2,4,3,3,2,3,2,3,2,2,4,2,3,3,3,5,4,3,3,4,3,3,3,3,5,2,5,4,3,2,5,2,1,5,3,1,5,3,5,5,4,4,5,5
12215,3,2,4,3,4,2,3,4,2,2,3,3,3,3,2,2,4,4,3,2,4,5,1,4,3,5,2,3,4,3,4,2,2,2,3,5,2,3,4,3,2,1,3,1,2,3,3,2,4,4
12216,1,3,2,4,3,1,1,5,2,5,5,2,5,1,3,4,4,4,4,5,3,4,3,3,3,2,2,3,4,3,4,2,4,3,2,3,3,3,3,2,5,1,5,2,4,1,4,5,5,5
12217,2,1,3,3,4,1,1,3,1,4,5,1,5,2,3,5,4,5,5,3,1,3,3,3,4,5,1,5,5,3,3,3,5,3,2,1,5,1,3,5,5,3,5,3,5,1,5,5,5,5
12218,4,3,2,3,3,1,5,5,1,5,2,4,4,2,1,4,1,2,4,3,5,5,5,5,2,5,1,5,5,5,4,1,2,2,3,3,4,4,4,3,5,1,5,1,5,5,4,5,5,5
12219,4,1,4,3,5,2,2,4,2,3,2,5,5,3,5,3,4,4,5,2,2,4,3,5,1,5,4,4,4,5,3,4,4,2,3,1,4,2,3,4,2,3,3,3,3,2,3,1,4,3
12220,3,4,4,4,3,2,2,2,5,4,2,3,3,4,3,2,2,1,3,2,1,4,2,4,2,4,2,4,4,3,4,2,4,2,2,2,5,2,4,5,5,1,5,1,5,1,5,5,5,5
12221,1,2,3,4,4,2,2,5,2,5,5,4,4,2,2,2,2,2,4,3,1,4,2,5,1,5,2,4,4,4,3,4,4,2,1,2,4,4,3,3,5,1,5,1,4,1,4,4,4,5
12222,3,1,5,1,5,1,2,1,2,3,3,3,4,1,1,2,1,1,1,1,2,5,1,4,1,4,1,4,4,4,3,4,3,1,3,0,3,1,4,4,2,4,4,1,3,1,3,1,5,5
12223,4,1,3,2,4,2,3,1,5,2,4,3,5,2,4,4,5,5,4,4,1,5,2,4,1,5,1,4,3,5,1,3,3,4,1,4,3,5,2,4,4,2,5,1,3,2,3,3,5,3
12224,5,1,5,1,5,1,5,1,5,2,4,2,4,2,4,0,5,4,4,5,1,5,4,5,1,5,1,5,5,5,4,1,2,5,1,4,4,5,3,5,4,3,5,2,4,1,5,4,5,5
12225,3,2,2,4,4,2,2,3,5,5,4,3,4,4,4,4,5,5,5,4,2,4,4,2,4,1,2,4,2,4,4,4,2,5,1,5,4,4,4,4,5,3,5,2,4,1,4,2,4,5
12226,4,1,4,2,5,1,4,5,5,2,2,4,3,3,2,2,3,3,2,3,2,4,3,2,3,3,2,4,3,4,1,4,3,3,2,4,3,3,2,4,3,4,4,2,4,1,3,4,4,4
12227,3,5,2,5,2,5,3,5,3,3,3,5,3,3,3,3,3,1,3,3,4,4,4,5,3,5,3,3,4,3,1,2,5,3,3,3,5,4,5,3,3,3,5,3,4,3,5,2,3,4
12228,3,3,3,4,3,2,3,4,2,4,2,5,3,4,1,2,3,2,4,2,4,4,3,5,4,4,3,3,5,3,2,5,4,2,1,5,2,4,2,3,3,4,3,1,3,3,5,4,4,4
12229,3,1,5,1,5,2,4,1,5,2,4,3,5,4,4,5,2,1,3,2,1,5,1,4,3,4,4,5,4,5,5,1,5,1,4,1,5,1,5,3,5,3,4,3,3,2,5,1,4,3
12230,1,3,3,4,3,2,2,4,1,5,5,4,4,5,3,4,2,3,4,1,1,5,2,5,1,5,2,5,5,3,3,4,3,3,3,3,5,3,4,3,4,2,3,2,4,3,4,4,5,3
12231,2,3,3,2,2,1,3,4,4,3,3,4,4,2,2,2,2,2,2,3,1,4,1,5,2,4,2,5,5,4,3,3,4,2,3,3,5,3,2,3,5,1,3,1,4,2,4,4,5,4
12232,2,3,2,4,3,2,2,4,2,4,3,2,2,4,1,2,2,2,4,2,4,2,3,3,3,3,3,3,2,3,5,1,4,1,4,1,5,1,4,4,4,2,4,2,5,2,5,4,4,3
12233,3,1,4,2,5,3,1,3,5,4,5,2,5,4,5,5,5,5,5,3,3,4,3,5,4,3,3,4,4,3,2,3,3,4,1,5,3,1,3,3,1,2,3,3,3,5,4,2,1,3
12234,2,4,4,5,2,4,2,4,2,4,2,4,2,2,2,1,2,1,2,2,1,5,1,5,2,4,2,4,4,3,3,1,4,2,2,2,4,1,3,3,2,2,4,3,3,3,4,1,2,3
12235,3,2,5,2,4,2,3,3,5,2,1,5,3,5,2,1,3,3,3,1,3,5,1,4,3,4,1,4,4,5,4,1,5,1,3,1,5,1,3,4,4,1,5,2,5,1,5,3,4,5
12236,4,2,5,3,5,1,4,3,3,1,5,2,5,3,4,5,4,4,5,3,1,4,5,4,1,4,2,4,5,3,3,5,5,4,2,5,3,3,1,4,5,1,5,1,4,1,4,5,5,5
12237,1,5,2,5,3,4,2,5,1,5,3,2,5,1,3,3,3,2,3,4,4,5,2,2,2,3,2,5,2,2,3,4,4,4,2,3,4,2,3,3,2,4,2,4,2,5,4,3,2,1
12238,3,2,5,2,5,2,5,1,4,1,3,5,3,3,2,2,3,2,3,2,1,4,1,5,1,2,1,4,4,5,5,1,5,1,4,1,5,1,3,5,5,1,4,1,3,2,5,4,5,5
12239,1,1,2,4,5,1,2,4,2,4,4,2,4,2,4,2,4,2,4,4,2,1,4,2,4,4,4,2,2,4,2,5,4,4,1,5,2,5,2,2,4,2,2,2,5,2,4,5,5,5
12240,4,2,4,1,4,2,5,2,5,3,4,3,5,4,3,3,3,3,3,2,2,5,2,3,2,5,1,4,4,4,4,4,4,2,3,4,3,3,4,4,2,2,4,2,4,2,4,2,3,5
12241,3,1,4,2,5,2,3,3,3,2,5,3,5,2,1,4,4,3,4,5,2,5,3,3,3,4,3,5,5,3,1,5,2,4,1,4,3,2,2,3,5,1,4,2,4,2,5,5,3,5
12242,4,3,4,3,5,3,4,4,3,3,2,5,2,2,2,1,4,4,2,2,2,5,3,4,4,3,4,3,4,1,4,4,4,1,4,2,3,1,2,4,4,1,5,1,4,1,4,4,5,5
12243,3,3,4,2,4,4,2,4,4,3,5,5,5,5,4,2,3,1,2,1,3,2,2,3,4,3,4,3,3,4,2,2,3,5,1,5,4,1,2,3,4,4,3,5,3,2,3,3,1,3
12244,2,3,4,4,3,2,2,4,2,4,3,3,5,2,2,2,3,4,3,3,1,4,1,5,1,5,2,5,4,3,3,4,2,3,2,2,4,3,3,3,3,2,5,1,3,1,3,3,5,3
12245,2,5,3,4,2,4,2,4,2,4,4,2,5,2,2,3,4,4,3,3,1,0,1,5,2,5,1,4,5,4,3,4,4,2,3,3,4,3,3,3,4,1,5,2,3,3,4,3,5,5
12246,2,1,5,1,5,2,1,4,3,1,2,4,4,3,3,2,2,1,2,2,1,4,2,4,2,4,2,4,3,3,5,5,5,1,2,1,5,2,4,3,5,1,3,1,3,3,4,2,4,3
12247,3,4,3,1,5,3,3,1,5,5,5,3,5,3,4,4,5,3,5,5,3,5,4,5,1,3,2,4,5,3,5,3,5,3,1,3,4,3,5,5,5,3,2,1,5,1,5,4,5,5
12248,5,1,5,3,5,2,5,2,4,2,4,3,4,2,3,0,3,3,3,2,3,5,3,4,2,5,2,4,4,5,0,3,5,2,4,0,4,3,4,4,4,2,5,2,5,2,4,3,3,5
12249,2,4,3,4,2,4,2,4,4,5,2,4,2,4,2,3,2,2,5,1,1,3,4,4,3,2,2,4,4,4,4,2,4,2,4,3,5,2,1,5,5,1,5,2,4,1,5,4,5,5
12250,4,2,2,4,5,1,4,4,4,4,1,4,1,2,5,1,3,1,2,4,4,4,1,5,2,2,3,5,5,5,5,4,5,4,2,5,2,4,1,5,5,1,5,1,5,1,5,5,5,5
12251,3,2,3,3,4,2,3,2,5,4,3,2,4,3,5,4,4,4,3,3,1,4,1,4,1,5,3,4,5,4,2,2,5,2,3,2,4,3,4,3,4,3,5,2,4,1,5,2,5,4
12252,3,3,3,3,3,2,2,5,1,5,2,3,3,4,1,2,1,1,1,1,1,5,2,5,1,4,1,5,5,4,3,4,4,2,3,3,3,1,2,3,3,2,4,2,3,2,4,2,4,4
12253,3,4,2,4,2,4,2,3,3,4,4,3,4,3,3,4,4,4,4,4,2,2,2,2,5,3,5,3,2,3,4,2,4,2,4,2,4,3,4,3,4,3,3,2,2,3,4,3,4,3
12254,3,5,3,5,2,2,2,5,1,5,5,4,5,1,5,3,1,1,5,5,1,3,3,4,2,4,2,4,4,3,1,1,5,2,1,5,5,4,3,3,4,1,5,1,4,1,4,4,5,5
12255,2,3,3,4,3,3,5,4,4,3,4,3,3,2,1,1,3,1,4,2,1,4,3,4,2,4,2,4,3,4,1,1,5,1,1,1,4,2,1,4,4,1,5,2,4,1,5,3,5,3
12256,2,3,5,4,4,2,2,4,4,4,2,4,4,4,2,2,2,1,2,2,1,5,2,5,1,4,1,4,5,2,3,4,5,2,3,3,2,1,3,3,5,1,3,1,3,4,5,3,5,3
12257,2,2,2,3,3,5,2,3,2,4,2,2,4,2,5,4,4,4,5,4,3,4,3,4,3,5,3,4,4,4,3,4,2,2,3,4,3,4,2,2,2,4,3,4,3,4,3,4,4,2
12258,4,5,4,3,3,2,2,3,2,3,2,4,5,3,2,1,2,2,2,3,3,3,2,4,2,5,3,3,4,3,5,1,4,1,5,2,2,4,5,4,0,1,4,2,4,2,5,2,4,5
12259,4,1,3,2,2,1,2,2,5,4,4,3,4,4,2,4,4,4,4,1,1,4,5,4,2,4,2,4,4,4,5,4,3,1,4,2,4,2,4,5,5,2,3,2,5,3,5,5,4,4
12260,2,2,3,2,4,2,2,4,3,3,4,4,2,2,2,3,4,4,4,3,3,4,3,2,3,2,3,3,3,3,4,3,2,3,2,2,4,2,4,4,4,1,4,1,4,1,4,3,4,4
12261,1,5,1,4,1,4,1,4,1,5,5,3,5,1,2,5,5,5,5,5,4,2,3,2,4,2,4,2,2,2,2,4,4,4,1,5,5,3,2,3,4,2,4,2,4,2,4,4,5,5
12262,2,3,5,4,2,2,3,3,3,3,2,5,4,4,1,2,1,1,1,1,1,5,1,5,1,5,1,4,4,4,3,4,4,3,1,5,1,4,2,4,5,2,4,2,4,1,5,4,3,5
12263,1,3,2,2,1,1,1,2,2,5,4,1,5,3,4,5,4,5,2,3,1,5,4,5,1,5,1,5,5,4,3,3,5,5,1,5,3,3,4,3,3,1,5,1,4,1,5,3,5,5
12264,3,3,2,3,3,4,2,3,1,5,4,4,4,0,3,3,2,2,3,3,4,2,3,3,3,3,3,4,3,3,3,2,4,2,2,3,4,1,5,4,2,3,4,2,3,4,4,2,2,3
12265,2,2,3,3,4,2,1,3,4,4,2,4,2,4,3,2,2,2,1,1,1,4,1,4,1,5,2,4,3,2,5,4,4,1,2,4,4,3,4,3,5,3,3,3,4,4,5,5,4,4
12266,1,5,2,4,1,4,1,5,1,5,2,2,3,0,2,3,5,5,2,0,4,0,1,4,3,4,5,2,1,4,1,4,0,5,0,5,1,4,2,2,2,4,4,0,3,2,5,2,4,3
12267,3,4,4,3,4,1,2,2,3,3,5,2,5,1,4,5,5,5,5,5,2,5,3,5,2,5,2,2,5,5,4,5,5,5,2,5,3,1,3,5,5,1,4,1,5,4,5,4,5,4
12268,3,4,5,4,1,5,1,5,5,5,1,5,3,2,2,1,1,1,1,1,1,3,1,5,5,5,3,5,5,5,2,3,3,1,2,5,5,1,3,5,4,1,5,1,5,1,5,2,5,5
12269,1,4,1,4,2,4,1,4,1,5,4,4,4,2,2,2,3,2,2,2,2,4,3,4,2,4,3,4,4,3,3,2,4,2,3,2,4,4,4,3,4,2,4,2,4,2,3,2,4,4
12270,1,3,2,4,2,3,2,5,1,5,3,2,3,1,4,2,3,1,3,5,3,4,3,2,3,2,2,4,2,2,4,5,5,4,1,5,3,2,1,3,5,1,4,1,4,1,4,5,5,4
12271,4,4,5,3,5,3,4,3,0,3,2,4,3,3,2,2,2,2,2,2,1,5,3,4,1,4,2,3,4,4,3,3,4,3,1,3,4,3,2,2,4,2,4,2,4,4,4,2,3,3
12272,4,1,5,2,5,2,3,2,4,2,4,3,4,4,3,3,3,3,3,2,4,4,1,5,2,4,2,4,5,4,4,1,3,4,3,3,4,1,2,3,4,2,4,3,5,5,3,3,2,5
